"","steps","date","interval","DateForm","Day","DayType"
"1509",27,"2012-10-06","540",2012-10-06,"Saturday","Weekend"
"1510",0,"2012-10-06","545",2012-10-06,"Saturday","Weekend"
"1511",0,"2012-10-06","550",2012-10-06,"Saturday","Weekend"
"1512",0,"2012-10-06","555",2012-10-06,"Saturday","Weekend"
"1513",0,"2012-10-06","600",2012-10-06,"Saturday","Weekend"
"1514",0,"2012-10-06","605",2012-10-06,"Saturday","Weekend"
"1515",0,"2012-10-06","610",2012-10-06,"Saturday","Weekend"
"1516",36,"2012-10-06","615",2012-10-06,"Saturday","Weekend"
"1517",50,"2012-10-06","620",2012-10-06,"Saturday","Weekend"
"1518",38,"2012-10-06","625",2012-10-06,"Saturday","Weekend"
"1519",0,"2012-10-06","630",2012-10-06,"Saturday","Weekend"
"1520",4,"2012-10-06","635",2012-10-06,"Saturday","Weekend"
"1521",42,"2012-10-06","640",2012-10-06,"Saturday","Weekend"
"1522",14,"2012-10-06","645",2012-10-06,"Saturday","Weekend"
"1523",8,"2012-10-06","650",2012-10-06,"Saturday","Weekend"
"1524",135,"2012-10-06","655",2012-10-06,"Saturday","Weekend"
"1525",172,"2012-10-06","700",2012-10-06,"Saturday","Weekend"
"1526",124,"2012-10-06","705",2012-10-06,"Saturday","Weekend"
"1527",31,"2012-10-06","710",2012-10-06,"Saturday","Weekend"
"1528",52,"2012-10-06","715",2012-10-06,"Saturday","Weekend"
"1529",0,"2012-10-06","720",2012-10-06,"Saturday","Weekend"
"1530",104,"2012-10-06","725",2012-10-06,"Saturday","Weekend"
"1531",170,"2012-10-06","730",2012-10-06,"Saturday","Weekend"
"1532",58,"2012-10-06","735",2012-10-06,"Saturday","Weekend"
"1533",0,"2012-10-06","740",2012-10-06,"Saturday","Weekend"
"1534",0,"2012-10-06","745",2012-10-06,"Saturday","Weekend"
"1535",75,"2012-10-06","750",2012-10-06,"Saturday","Weekend"
"1536",0,"2012-10-06","755",2012-10-06,"Saturday","Weekend"
"1537",0,"2012-10-06","800",2012-10-06,"Saturday","Weekend"
"1538",211,"2012-10-06","805",2012-10-06,"Saturday","Weekend"
"1539",321,"2012-10-06","810",2012-10-06,"Saturday","Weekend"
"1540",149,"2012-10-06","815",2012-10-06,"Saturday","Weekend"
"1541",0,"2012-10-06","820",2012-10-06,"Saturday","Weekend"
"1542",82,"2012-10-06","825",2012-10-06,"Saturday","Weekend"
"1543",94,"2012-10-06","830",2012-10-06,"Saturday","Weekend"
"1544",225,"2012-10-06","835",2012-10-06,"Saturday","Weekend"
"1545",216,"2012-10-06","840",2012-10-06,"Saturday","Weekend"
"1546",199,"2012-10-06","845",2012-10-06,"Saturday","Weekend"
"1547",50,"2012-10-06","850",2012-10-06,"Saturday","Weekend"
"1548",187,"2012-10-06","855",2012-10-06,"Saturday","Weekend"
"1549",30,"2012-10-06","900",2012-10-06,"Saturday","Weekend"
"1550",0,"2012-10-06","905",2012-10-06,"Saturday","Weekend"
"1551",65,"2012-10-06","910",2012-10-06,"Saturday","Weekend"
"1552",173,"2012-10-06","915",2012-10-06,"Saturday","Weekend"
"1553",43,"2012-10-06","920",2012-10-06,"Saturday","Weekend"
"1554",0,"2012-10-06","925",2012-10-06,"Saturday","Weekend"
"1555",0,"2012-10-06","930",2012-10-06,"Saturday","Weekend"
"1556",0,"2012-10-06","935",2012-10-06,"Saturday","Weekend"
"1557",0,"2012-10-06","940",2012-10-06,"Saturday","Weekend"
"1558",0,"2012-10-06","945",2012-10-06,"Saturday","Weekend"
"1559",0,"2012-10-06","950",2012-10-06,"Saturday","Weekend"
"1560",0,"2012-10-06","955",2012-10-06,"Saturday","Weekend"
"1561",16,"2012-10-06","1000",2012-10-06,"Saturday","Weekend"
"1562",26,"2012-10-06","1005",2012-10-06,"Saturday","Weekend"
"1563",0,"2012-10-06","1010",2012-10-06,"Saturday","Weekend"
"1564",0,"2012-10-06","1015",2012-10-06,"Saturday","Weekend"
"1565",0,"2012-10-06","1020",2012-10-06,"Saturday","Weekend"
"1566",0,"2012-10-06","1025",2012-10-06,"Saturday","Weekend"
"1567",0,"2012-10-06","1030",2012-10-06,"Saturday","Weekend"
"1568",0,"2012-10-06","1035",2012-10-06,"Saturday","Weekend"
"1569",0,"2012-10-06","1040",2012-10-06,"Saturday","Weekend"
"1570",0,"2012-10-06","1045",2012-10-06,"Saturday","Weekend"
"1571",0,"2012-10-06","1050",2012-10-06,"Saturday","Weekend"
"1572",0,"2012-10-06","1055",2012-10-06,"Saturday","Weekend"
"1573",0,"2012-10-06","1100",2012-10-06,"Saturday","Weekend"
"1574",0,"2012-10-06","1105",2012-10-06,"Saturday","Weekend"
"1575",0,"2012-10-06","1110",2012-10-06,"Saturday","Weekend"
"1576",0,"2012-10-06","1115",2012-10-06,"Saturday","Weekend"
"1577",0,"2012-10-06","1120",2012-10-06,"Saturday","Weekend"
"1578",0,"2012-10-06","1125",2012-10-06,"Saturday","Weekend"
"1579",0,"2012-10-06","1130",2012-10-06,"Saturday","Weekend"
"1580",95,"2012-10-06","1135",2012-10-06,"Saturday","Weekend"
"1581",64,"2012-10-06","1140",2012-10-06,"Saturday","Weekend"
"1582",7,"2012-10-06","1145",2012-10-06,"Saturday","Weekend"
"1583",33,"2012-10-06","1150",2012-10-06,"Saturday","Weekend"
"1584",72,"2012-10-06","1155",2012-10-06,"Saturday","Weekend"
"1585",221,"2012-10-06","1200",2012-10-06,"Saturday","Weekend"
"1586",439,"2012-10-06","1205",2012-10-06,"Saturday","Weekend"
"1587",519,"2012-10-06","1210",2012-10-06,"Saturday","Weekend"
"1588",440,"2012-10-06","1215",2012-10-06,"Saturday","Weekend"
"1589",394,"2012-10-06","1220",2012-10-06,"Saturday","Weekend"
"1590",97,"2012-10-06","1225",2012-10-06,"Saturday","Weekend"
"1591",71,"2012-10-06","1230",2012-10-06,"Saturday","Weekend"
"1592",10,"2012-10-06","1235",2012-10-06,"Saturday","Weekend"
"1593",87,"2012-10-06","1240",2012-10-06,"Saturday","Weekend"
"1594",443,"2012-10-06","1245",2012-10-06,"Saturday","Weekend"
"1595",500,"2012-10-06","1250",2012-10-06,"Saturday","Weekend"
"1596",465,"2012-10-06","1255",2012-10-06,"Saturday","Weekend"
"1597",485,"2012-10-06","1300",2012-10-06,"Saturday","Weekend"
"1598",351,"2012-10-06","1305",2012-10-06,"Saturday","Weekend"
"1599",515,"2012-10-06","1310",2012-10-06,"Saturday","Weekend"
"1600",511,"2012-10-06","1315",2012-10-06,"Saturday","Weekend"
"1601",506,"2012-10-06","1320",2012-10-06,"Saturday","Weekend"
"1602",486,"2012-10-06","1325",2012-10-06,"Saturday","Weekend"
"1603",171,"2012-10-06","1330",2012-10-06,"Saturday","Weekend"
"1604",12,"2012-10-06","1335",2012-10-06,"Saturday","Weekend"
"1605",24,"2012-10-06","1340",2012-10-06,"Saturday","Weekend"
"1606",42,"2012-10-06","1345",2012-10-06,"Saturday","Weekend"
"1607",140,"2012-10-06","1350",2012-10-06,"Saturday","Weekend"
"1608",15,"2012-10-06","1355",2012-10-06,"Saturday","Weekend"
"1609",0,"2012-10-06","1400",2012-10-06,"Saturday","Weekend"
"1610",43,"2012-10-06","1405",2012-10-06,"Saturday","Weekend"
"1611",67,"2012-10-06","1410",2012-10-06,"Saturday","Weekend"
"1612",48,"2012-10-06","1415",2012-10-06,"Saturday","Weekend"
"1613",0,"2012-10-06","1420",2012-10-06,"Saturday","Weekend"
"1614",0,"2012-10-06","1425",2012-10-06,"Saturday","Weekend"
"1615",9,"2012-10-06","1430",2012-10-06,"Saturday","Weekend"
"1616",31,"2012-10-06","1435",2012-10-06,"Saturday","Weekend"
"1617",30,"2012-10-06","1440",2012-10-06,"Saturday","Weekend"
"1618",64,"2012-10-06","1445",2012-10-06,"Saturday","Weekend"
"1619",115,"2012-10-06","1450",2012-10-06,"Saturday","Weekend"
"1620",25,"2012-10-06","1455",2012-10-06,"Saturday","Weekend"
"1621",0,"2012-10-06","1500",2012-10-06,"Saturday","Weekend"
"1622",27,"2012-10-06","1505",2012-10-06,"Saturday","Weekend"
"1623",0,"2012-10-06","1510",2012-10-06,"Saturday","Weekend"
"1624",0,"2012-10-06","1515",2012-10-06,"Saturday","Weekend"
"1625",0,"2012-10-06","1520",2012-10-06,"Saturday","Weekend"
"1626",0,"2012-10-06","1525",2012-10-06,"Saturday","Weekend"
"1627",0,"2012-10-06","1530",2012-10-06,"Saturday","Weekend"
"1628",0,"2012-10-06","1535",2012-10-06,"Saturday","Weekend"
"1629",0,"2012-10-06","1540",2012-10-06,"Saturday","Weekend"
"1630",0,"2012-10-06","1545",2012-10-06,"Saturday","Weekend"
"1631",0,"2012-10-06","1550",2012-10-06,"Saturday","Weekend"
"1632",0,"2012-10-06","1555",2012-10-06,"Saturday","Weekend"
"1633",27,"2012-10-06","1600",2012-10-06,"Saturday","Weekend"
"1634",27,"2012-10-06","1605",2012-10-06,"Saturday","Weekend"
"1635",0,"2012-10-06","1610",2012-10-06,"Saturday","Weekend"
"1636",0,"2012-10-06","1615",2012-10-06,"Saturday","Weekend"
"1637",9,"2012-10-06","1620",2012-10-06,"Saturday","Weekend"
"1638",0,"2012-10-06","1625",2012-10-06,"Saturday","Weekend"
"1639",0,"2012-10-06","1630",2012-10-06,"Saturday","Weekend"
"1640",54,"2012-10-06","1635",2012-10-06,"Saturday","Weekend"
"1641",35,"2012-10-06","1640",2012-10-06,"Saturday","Weekend"
"1642",0,"2012-10-06","1645",2012-10-06,"Saturday","Weekend"
"1643",49,"2012-10-06","1650",2012-10-06,"Saturday","Weekend"
"1644",0,"2012-10-06","1655",2012-10-06,"Saturday","Weekend"
"1645",0,"2012-10-06","1700",2012-10-06,"Saturday","Weekend"
"1646",0,"2012-10-06","1705",2012-10-06,"Saturday","Weekend"
"1647",0,"2012-10-06","1710",2012-10-06,"Saturday","Weekend"
"1648",93,"2012-10-06","1715",2012-10-06,"Saturday","Weekend"
"1649",0,"2012-10-06","1720",2012-10-06,"Saturday","Weekend"
"1650",0,"2012-10-06","1725",2012-10-06,"Saturday","Weekend"
"1651",13,"2012-10-06","1730",2012-10-06,"Saturday","Weekend"
"1652",0,"2012-10-06","1735",2012-10-06,"Saturday","Weekend"
"1653",6,"2012-10-06","1740",2012-10-06,"Saturday","Weekend"
"1654",12,"2012-10-06","1745",2012-10-06,"Saturday","Weekend"
"1655",0,"2012-10-06","1750",2012-10-06,"Saturday","Weekend"
"1656",0,"2012-10-06","1755",2012-10-06,"Saturday","Weekend"
"1657",34,"2012-10-06","1800",2012-10-06,"Saturday","Weekend"
"1658",77,"2012-10-06","1805",2012-10-06,"Saturday","Weekend"
"1659",173,"2012-10-06","1810",2012-10-06,"Saturday","Weekend"
"1660",370,"2012-10-06","1815",2012-10-06,"Saturday","Weekend"
"1661",402,"2012-10-06","1820",2012-10-06,"Saturday","Weekend"
"1662",504,"2012-10-06","1825",2012-10-06,"Saturday","Weekend"
"1663",485,"2012-10-06","1830",2012-10-06,"Saturday","Weekend"
"1664",437,"2012-10-06","1835",2012-10-06,"Saturday","Weekend"
"1665",526,"2012-10-06","1840",2012-10-06,"Saturday","Weekend"
"1666",264,"2012-10-06","1845",2012-10-06,"Saturday","Weekend"
"1667",0,"2012-10-06","1850",2012-10-06,"Saturday","Weekend"
"1668",35,"2012-10-06","1855",2012-10-06,"Saturday","Weekend"
"1669",124,"2012-10-06","1900",2012-10-06,"Saturday","Weekend"
"1670",93,"2012-10-06","1905",2012-10-06,"Saturday","Weekend"
"1671",0,"2012-10-06","1910",2012-10-06,"Saturday","Weekend"
"1672",0,"2012-10-06","1915",2012-10-06,"Saturday","Weekend"
"1673",0,"2012-10-06","1920",2012-10-06,"Saturday","Weekend"
"1674",0,"2012-10-06","1925",2012-10-06,"Saturday","Weekend"
"1675",0,"2012-10-06","1930",2012-10-06,"Saturday","Weekend"
"1676",0,"2012-10-06","1935",2012-10-06,"Saturday","Weekend"
"1677",0,"2012-10-06","1940",2012-10-06,"Saturday","Weekend"
"1678",0,"2012-10-06","1945",2012-10-06,"Saturday","Weekend"
"1679",0,"2012-10-06","1950",2012-10-06,"Saturday","Weekend"
"1680",0,"2012-10-06","1955",2012-10-06,"Saturday","Weekend"
"1681",0,"2012-10-06","2000",2012-10-06,"Saturday","Weekend"
"1682",0,"2012-10-06","2005",2012-10-06,"Saturday","Weekend"
"1683",33,"2012-10-06","2010",2012-10-06,"Saturday","Weekend"
"1684",118,"2012-10-06","2015",2012-10-06,"Saturday","Weekend"
"1685",0,"2012-10-06","2020",2012-10-06,"Saturday","Weekend"
"1686",6,"2012-10-06","2025",2012-10-06,"Saturday","Weekend"
"1687",0,"2012-10-06","2030",2012-10-06,"Saturday","Weekend"
"1688",262,"2012-10-06","2035",2012-10-06,"Saturday","Weekend"
"1689",33,"2012-10-06","2040",2012-10-06,"Saturday","Weekend"
"1690",46,"2012-10-06","2045",2012-10-06,"Saturday","Weekend"
"1691",35,"2012-10-06","2050",2012-10-06,"Saturday","Weekend"
"1692",0,"2012-10-06","2055",2012-10-06,"Saturday","Weekend"
"1693",0,"2012-10-06","2100",2012-10-06,"Saturday","Weekend"
"1694",0,"2012-10-06","2105",2012-10-06,"Saturday","Weekend"
"1695",0,"2012-10-06","2110",2012-10-06,"Saturday","Weekend"
"1696",0,"2012-10-06","2115",2012-10-06,"Saturday","Weekend"
"1697",0,"2012-10-06","2120",2012-10-06,"Saturday","Weekend"
"1698",0,"2012-10-06","2125",2012-10-06,"Saturday","Weekend"
"1699",0,"2012-10-06","2130",2012-10-06,"Saturday","Weekend"
"1700",0,"2012-10-06","2135",2012-10-06,"Saturday","Weekend"
"1701",0,"2012-10-06","2140",2012-10-06,"Saturday","Weekend"
"1702",0,"2012-10-06","2145",2012-10-06,"Saturday","Weekend"
"1703",0,"2012-10-06","2150",2012-10-06,"Saturday","Weekend"
"1704",0,"2012-10-06","2155",2012-10-06,"Saturday","Weekend"
"1705",0,"2012-10-06","2200",2012-10-06,"Saturday","Weekend"
"1706",0,"2012-10-06","2205",2012-10-06,"Saturday","Weekend"
"1707",0,"2012-10-06","2210",2012-10-06,"Saturday","Weekend"
"1708",0,"2012-10-06","2215",2012-10-06,"Saturday","Weekend"
"1709",0,"2012-10-06","2220",2012-10-06,"Saturday","Weekend"
"1710",0,"2012-10-06","2225",2012-10-06,"Saturday","Weekend"
"1711",0,"2012-10-06","2230",2012-10-06,"Saturday","Weekend"
"1712",0,"2012-10-06","2235",2012-10-06,"Saturday","Weekend"
"1713",0,"2012-10-06","2240",2012-10-06,"Saturday","Weekend"
"1714",0,"2012-10-06","2245",2012-10-06,"Saturday","Weekend"
"1715",0,"2012-10-06","2250",2012-10-06,"Saturday","Weekend"
"1716",0,"2012-10-06","2255",2012-10-06,"Saturday","Weekend"
"1717",0,"2012-10-06","2300",2012-10-06,"Saturday","Weekend"
"1718",0,"2012-10-06","2305",2012-10-06,"Saturday","Weekend"
"1719",0,"2012-10-06","2310",2012-10-06,"Saturday","Weekend"
"1720",0,"2012-10-06","2315",2012-10-06,"Saturday","Weekend"
"1721",0,"2012-10-06","2320",2012-10-06,"Saturday","Weekend"
"1722",0,"2012-10-06","2325",2012-10-06,"Saturday","Weekend"
"1723",0,"2012-10-06","2330",2012-10-06,"Saturday","Weekend"
"1724",0,"2012-10-06","2335",2012-10-06,"Saturday","Weekend"
"1725",0,"2012-10-06","2340",2012-10-06,"Saturday","Weekend"
"1726",0,"2012-10-06","2345",2012-10-06,"Saturday","Weekend"
"1727",0,"2012-10-06","2350",2012-10-06,"Saturday","Weekend"
"1728",0,"2012-10-06","2355",2012-10-06,"Saturday","Weekend"
"1729",0,"2012-10-07","0",2012-10-07,"Sunday","Weekend"
"1730",0,"2012-10-07","5",2012-10-07,"Sunday","Weekend"
"1731",0,"2012-10-07","10",2012-10-07,"Sunday","Weekend"
"1732",0,"2012-10-07","15",2012-10-07,"Sunday","Weekend"
"1733",0,"2012-10-07","20",2012-10-07,"Sunday","Weekend"
"1734",0,"2012-10-07","25",2012-10-07,"Sunday","Weekend"
"1735",0,"2012-10-07","30",2012-10-07,"Sunday","Weekend"
"1736",0,"2012-10-07","35",2012-10-07,"Sunday","Weekend"
"1737",0,"2012-10-07","40",2012-10-07,"Sunday","Weekend"
"1738",0,"2012-10-07","45",2012-10-07,"Sunday","Weekend"
"1739",0,"2012-10-07","50",2012-10-07,"Sunday","Weekend"
"1740",7,"2012-10-07","55",2012-10-07,"Sunday","Weekend"
"1741",0,"2012-10-07","100",2012-10-07,"Sunday","Weekend"
"1742",36,"2012-10-07","105",2012-10-07,"Sunday","Weekend"
"1743",0,"2012-10-07","110",2012-10-07,"Sunday","Weekend"
"1744",0,"2012-10-07","115",2012-10-07,"Sunday","Weekend"
"1745",0,"2012-10-07","120",2012-10-07,"Sunday","Weekend"
"1746",0,"2012-10-07","125",2012-10-07,"Sunday","Weekend"
"1747",8,"2012-10-07","130",2012-10-07,"Sunday","Weekend"
"1748",0,"2012-10-07","135",2012-10-07,"Sunday","Weekend"
"1749",0,"2012-10-07","140",2012-10-07,"Sunday","Weekend"
"1750",11,"2012-10-07","145",2012-10-07,"Sunday","Weekend"
"1751",0,"2012-10-07","150",2012-10-07,"Sunday","Weekend"
"1752",0,"2012-10-07","155",2012-10-07,"Sunday","Weekend"
"1753",0,"2012-10-07","200",2012-10-07,"Sunday","Weekend"
"1754",0,"2012-10-07","205",2012-10-07,"Sunday","Weekend"
"1755",0,"2012-10-07","210",2012-10-07,"Sunday","Weekend"
"1756",0,"2012-10-07","215",2012-10-07,"Sunday","Weekend"
"1757",0,"2012-10-07","220",2012-10-07,"Sunday","Weekend"
"1758",0,"2012-10-07","225",2012-10-07,"Sunday","Weekend"
"1759",0,"2012-10-07","230",2012-10-07,"Sunday","Weekend"
"1760",0,"2012-10-07","235",2012-10-07,"Sunday","Weekend"
"1761",0,"2012-10-07","240",2012-10-07,"Sunday","Weekend"
"1762",0,"2012-10-07","245",2012-10-07,"Sunday","Weekend"
"1763",0,"2012-10-07","250",2012-10-07,"Sunday","Weekend"
"1764",0,"2012-10-07","255",2012-10-07,"Sunday","Weekend"
"1765",0,"2012-10-07","300",2012-10-07,"Sunday","Weekend"
"1766",0,"2012-10-07","305",2012-10-07,"Sunday","Weekend"
"1767",0,"2012-10-07","310",2012-10-07,"Sunday","Weekend"
"1768",0,"2012-10-07","315",2012-10-07,"Sunday","Weekend"
"1769",0,"2012-10-07","320",2012-10-07,"Sunday","Weekend"
"1770",0,"2012-10-07","325",2012-10-07,"Sunday","Weekend"
"1771",0,"2012-10-07","330",2012-10-07,"Sunday","Weekend"
"1772",0,"2012-10-07","335",2012-10-07,"Sunday","Weekend"
"1773",0,"2012-10-07","340",2012-10-07,"Sunday","Weekend"
"1774",0,"2012-10-07","345",2012-10-07,"Sunday","Weekend"
"1775",0,"2012-10-07","350",2012-10-07,"Sunday","Weekend"
"1776",0,"2012-10-07","355",2012-10-07,"Sunday","Weekend"
"1777",0,"2012-10-07","400",2012-10-07,"Sunday","Weekend"
"1778",0,"2012-10-07","405",2012-10-07,"Sunday","Weekend"
"1779",0,"2012-10-07","410",2012-10-07,"Sunday","Weekend"
"1780",0,"2012-10-07","415",2012-10-07,"Sunday","Weekend"
"1781",0,"2012-10-07","420",2012-10-07,"Sunday","Weekend"
"1782",0,"2012-10-07","425",2012-10-07,"Sunday","Weekend"
"1783",0,"2012-10-07","430",2012-10-07,"Sunday","Weekend"
"1784",0,"2012-10-07","435",2012-10-07,"Sunday","Weekend"
"1785",36,"2012-10-07","440",2012-10-07,"Sunday","Weekend"
"1786",0,"2012-10-07","445",2012-10-07,"Sunday","Weekend"
"1787",0,"2012-10-07","450",2012-10-07,"Sunday","Weekend"
"1788",0,"2012-10-07","455",2012-10-07,"Sunday","Weekend"
"1789",0,"2012-10-07","500",2012-10-07,"Sunday","Weekend"
"1790",0,"2012-10-07","505",2012-10-07,"Sunday","Weekend"
"1791",0,"2012-10-07","510",2012-10-07,"Sunday","Weekend"
"1792",0,"2012-10-07","515",2012-10-07,"Sunday","Weekend"
"1793",0,"2012-10-07","520",2012-10-07,"Sunday","Weekend"
"1794",0,"2012-10-07","525",2012-10-07,"Sunday","Weekend"
"1795",0,"2012-10-07","530",2012-10-07,"Sunday","Weekend"
"1796",0,"2012-10-07","535",2012-10-07,"Sunday","Weekend"
"1797",0,"2012-10-07","540",2012-10-07,"Sunday","Weekend"
"1798",0,"2012-10-07","545",2012-10-07,"Sunday","Weekend"
"1799",0,"2012-10-07","550",2012-10-07,"Sunday","Weekend"
"1800",0,"2012-10-07","555",2012-10-07,"Sunday","Weekend"
"1801",0,"2012-10-07","600",2012-10-07,"Sunday","Weekend"
"1802",0,"2012-10-07","605",2012-10-07,"Sunday","Weekend"
"1803",0,"2012-10-07","610",2012-10-07,"Sunday","Weekend"
"1804",34,"2012-10-07","615",2012-10-07,"Sunday","Weekend"
"1805",13,"2012-10-07","620",2012-10-07,"Sunday","Weekend"
"1806",7,"2012-10-07","625",2012-10-07,"Sunday","Weekend"
"1807",71,"2012-10-07","630",2012-10-07,"Sunday","Weekend"
"1808",0,"2012-10-07","635",2012-10-07,"Sunday","Weekend"
"1809",0,"2012-10-07","640",2012-10-07,"Sunday","Weekend"
"1810",10,"2012-10-07","645",2012-10-07,"Sunday","Weekend"
"1811",29,"2012-10-07","650",2012-10-07,"Sunday","Weekend"
"1812",19,"2012-10-07","655",2012-10-07,"Sunday","Weekend"
"1813",30,"2012-10-07","700",2012-10-07,"Sunday","Weekend"
"1814",0,"2012-10-07","705",2012-10-07,"Sunday","Weekend"
"1815",43,"2012-10-07","710",2012-10-07,"Sunday","Weekend"
"1816",0,"2012-10-07","715",2012-10-07,"Sunday","Weekend"
"1817",99,"2012-10-07","720",2012-10-07,"Sunday","Weekend"
"1818",66,"2012-10-07","725",2012-10-07,"Sunday","Weekend"
"1819",0,"2012-10-07","730",2012-10-07,"Sunday","Weekend"
"1820",0,"2012-10-07","735",2012-10-07,"Sunday","Weekend"
"1821",43,"2012-10-07","740",2012-10-07,"Sunday","Weekend"
"1822",40,"2012-10-07","745",2012-10-07,"Sunday","Weekend"
"1823",19,"2012-10-07","750",2012-10-07,"Sunday","Weekend"
"1824",74,"2012-10-07","755",2012-10-07,"Sunday","Weekend"
"1825",121,"2012-10-07","800",2012-10-07,"Sunday","Weekend"
"1826",73,"2012-10-07","805",2012-10-07,"Sunday","Weekend"
"1827",0,"2012-10-07","810",2012-10-07,"Sunday","Weekend"
"1828",27,"2012-10-07","815",2012-10-07,"Sunday","Weekend"
"1829",99,"2012-10-07","820",2012-10-07,"Sunday","Weekend"
"1830",58,"2012-10-07","825",2012-10-07,"Sunday","Weekend"
"1831",62,"2012-10-07","830",2012-10-07,"Sunday","Weekend"
"1832",0,"2012-10-07","835",2012-10-07,"Sunday","Weekend"
"1833",0,"2012-10-07","840",2012-10-07,"Sunday","Weekend"
"1834",0,"2012-10-07","845",2012-10-07,"Sunday","Weekend"
"1835",0,"2012-10-07","850",2012-10-07,"Sunday","Weekend"
"1836",0,"2012-10-07","855",2012-10-07,"Sunday","Weekend"
"1837",23,"2012-10-07","900",2012-10-07,"Sunday","Weekend"
"1838",0,"2012-10-07","905",2012-10-07,"Sunday","Weekend"
"1839",223,"2012-10-07","910",2012-10-07,"Sunday","Weekend"
"1840",312,"2012-10-07","915",2012-10-07,"Sunday","Weekend"
"1841",106,"2012-10-07","920",2012-10-07,"Sunday","Weekend"
"1842",284,"2012-10-07","925",2012-10-07,"Sunday","Weekend"
"1843",88,"2012-10-07","930",2012-10-07,"Sunday","Weekend"
"1844",124,"2012-10-07","935",2012-10-07,"Sunday","Weekend"
"1845",102,"2012-10-07","940",2012-10-07,"Sunday","Weekend"
"1846",230,"2012-10-07","945",2012-10-07,"Sunday","Weekend"
"1847",78,"2012-10-07","950",2012-10-07,"Sunday","Weekend"
"1848",207,"2012-10-07","955",2012-10-07,"Sunday","Weekend"
"1849",281,"2012-10-07","1000",2012-10-07,"Sunday","Weekend"
"1850",247,"2012-10-07","1005",2012-10-07,"Sunday","Weekend"
"1851",235,"2012-10-07","1010",2012-10-07,"Sunday","Weekend"
"1852",334,"2012-10-07","1015",2012-10-07,"Sunday","Weekend"
"1853",389,"2012-10-07","1020",2012-10-07,"Sunday","Weekend"
"1854",414,"2012-10-07","1025",2012-10-07,"Sunday","Weekend"
"1855",88,"2012-10-07","1030",2012-10-07,"Sunday","Weekend"
"1856",0,"2012-10-07","1035",2012-10-07,"Sunday","Weekend"
"1857",0,"2012-10-07","1040",2012-10-07,"Sunday","Weekend"
"1858",0,"2012-10-07","1045",2012-10-07,"Sunday","Weekend"
"1859",0,"2012-10-07","1050",2012-10-07,"Sunday","Weekend"
"1860",19,"2012-10-07","1055",2012-10-07,"Sunday","Weekend"
"1861",0,"2012-10-07","1100",2012-10-07,"Sunday","Weekend"
"1862",16,"2012-10-07","1105",2012-10-07,"Sunday","Weekend"
"1863",0,"2012-10-07","1110",2012-10-07,"Sunday","Weekend"
"1864",0,"2012-10-07","1115",2012-10-07,"Sunday","Weekend"
"1865",0,"2012-10-07","1120",2012-10-07,"Sunday","Weekend"
"1866",68,"2012-10-07","1125",2012-10-07,"Sunday","Weekend"
"1867",64,"2012-10-07","1130",2012-10-07,"Sunday","Weekend"
"1868",0,"2012-10-07","1135",2012-10-07,"Sunday","Weekend"
"1869",118,"2012-10-07","1140",2012-10-07,"Sunday","Weekend"
"1870",26,"2012-10-07","1145",2012-10-07,"Sunday","Weekend"
"1871",0,"2012-10-07","1150",2012-10-07,"Sunday","Weekend"
"1872",34,"2012-10-07","1155",2012-10-07,"Sunday","Weekend"
"1873",18,"2012-10-07","1200",2012-10-07,"Sunday","Weekend"
"1874",34,"2012-10-07","1205",2012-10-07,"Sunday","Weekend"
"1875",28,"2012-10-07","1210",2012-10-07,"Sunday","Weekend"
"1876",0,"2012-10-07","1215",2012-10-07,"Sunday","Weekend"
"1877",0,"2012-10-07","1220",2012-10-07,"Sunday","Weekend"
"1878",0,"2012-10-07","1225",2012-10-07,"Sunday","Weekend"
"1879",37,"2012-10-07","1230",2012-10-07,"Sunday","Weekend"
"1880",40,"2012-10-07","1235",2012-10-07,"Sunday","Weekend"
"1881",35,"2012-10-07","1240",2012-10-07,"Sunday","Weekend"
"1882",53,"2012-10-07","1245",2012-10-07,"Sunday","Weekend"
"1883",15,"2012-10-07","1250",2012-10-07,"Sunday","Weekend"
"1884",12,"2012-10-07","1255",2012-10-07,"Sunday","Weekend"
"1885",0,"2012-10-07","1300",2012-10-07,"Sunday","Weekend"
"1886",0,"2012-10-07","1305",2012-10-07,"Sunday","Weekend"
"1887",16,"2012-10-07","1310",2012-10-07,"Sunday","Weekend"
"1888",0,"2012-10-07","1315",2012-10-07,"Sunday","Weekend"
"1889",0,"2012-10-07","1320",2012-10-07,"Sunday","Weekend"
"1890",0,"2012-10-07","1325",2012-10-07,"Sunday","Weekend"
"1891",44,"2012-10-07","1330",2012-10-07,"Sunday","Weekend"
"1892",0,"2012-10-07","1335",2012-10-07,"Sunday","Weekend"
"1893",0,"2012-10-07","1340",2012-10-07,"Sunday","Weekend"
"1894",0,"2012-10-07","1345",2012-10-07,"Sunday","Weekend"
"1895",0,"2012-10-07","1350",2012-10-07,"Sunday","Weekend"
"1896",0,"2012-10-07","1355",2012-10-07,"Sunday","Weekend"
"1897",0,"2012-10-07","1400",2012-10-07,"Sunday","Weekend"
"1898",0,"2012-10-07","1405",2012-10-07,"Sunday","Weekend"
"1899",0,"2012-10-07","1410",2012-10-07,"Sunday","Weekend"
"1900",0,"2012-10-07","1415",2012-10-07,"Sunday","Weekend"
"1901",0,"2012-10-07","1420",2012-10-07,"Sunday","Weekend"
